carat,cut,color,clarity,x,y,z,price,cut/wt,color/wt,clarity/wt
1.04,4,4,3,6.49,6.42,4.04,8.507,3.846153846153846,3.846153846153846,2.8846153846153846
0.37,3,1,6,4.6,4.63,2.85,6.738,8.108108108108109,2.7027027027027026,16.216216216216218
1.06,6,3,2,6.6,6.63,3.97,8.349,5.660377358490566,2.830188679245283,1.8867924528301885
0.73,6,1,2,5.76,5.71,3.62,7.756,8.219178082191782,1.36986301369863,2.73972602739726
0.32,4,6,3,4.42,4.38,2.69,6.292,12.5,18.75,9.375
1.04,4,5,3,6.59,6.52,3.93,8.269,3.846153846153846,4.8076923076923075,2.8846153846153846
0.42,3,6,7,4.8,4.77,3.0,6.851,7.142857142857143,14.285714285714286,16.666666666666668
0.36,4,2,3,4.65,4.61,2.76,6.746,11.11111111111111,5.555555555555555,8.333333333333334
1.07,3,4,2,6.58,6.55,4.07,8.39,2.803738317757009,3.7383177570093458,1.8691588785046729
2.01,6,7,2,7.86,7.96,5.01,9.258,2.985074626865672,3.4825870646766175,0.9950248756218907
1.5,4,5,4,7.26,7.2,4.49,9.133,2.6666666666666665,3.3333333333333335,2.6666666666666665
0.77,3,3,2,5.92,5.86,3.65,7.653,3.896103896103896,3.896103896103896,2.5974025974025974
0.3,3,1,5,4.31,4.37,2.67,6.565,10.0,3.3333333333333335,16.666666666666668
1.03,6,4,4,6.43,6.46,4.01,8.823,5.825242718446602,3.883495145631068,3.883495145631068
1.04,3,4,4,6.51,6.55,4.02,8.797,2.8846153846153846,3.846153846153846,3.846153846153846
0.91,6,4,4,6.09,6.15,3.92,8.32,6.593406593406593,4.395604395604395,4.395604395604395
0.3,3,3,5,4.29,4.34,2.7,6.346,10.0,10.0,16.666666666666668
0.32,4,6,5,4.4,4.37,2.72,6.474,12.5,18.75,15.625
1.0,4,3,2,6.4,6.37,3.79,8.332,4.0,3.0,2.0
0.4,3,3,7,4.75,4.78,2.92,7.141,7.5,7.5,17.5
0.84,3,4,5,6.04,6.15,3.74,8.383,3.5714285714285716,4.761904761904762,5.9523809523809526
1.03,3,2,3,6.47,6.44,4.03,8.64,2.912621359223301,1.941747572815534,2.912621359223301
1.75,3,7,4,7.74,7.69,4.79,9.199,1.7142857142857142,4.0,2.2857142857142856
1.04,2,3,4,6.43,6.34,4.07,8.814,1.923076923076923,2.8846153846153846,3.846153846153846
1.14,4,4,3,6.68,6.63,4.17,8.599,3.5087719298245617,3.5087719298245617,2.6315789473684212
0.41,3,4,8,4.8,4.77,2.95,7.266,7.317073170731708,9.75609756097561,19.51219512195122
1.07,4,3,2,6.58,6.53,4.09,8.428,3.7383177570093458,2.803738317757009,1.8691588785046729
1.24,3,4,3,6.89,6.85,4.31,8.5,2.4193548387096775,3.2258064516129035,2.4193548387096775
0.63,3,4,6,5.45,5.48,3.42,7.801,4.761904761904762,6.349206349206349,9.523809523809524
0.31,3,2,3,4.35,4.31,2.7,6.596,9.67741935483871,6.451612903225807,9.67741935483871
0.5,6,1,3,5.02,5.06,3.21,7.165,12.0,2.0,6.0
0.33,4,4,5,4.43,4.45,2.7,6.501,12.121212121212121,12.121212121212121,15.15151515151515
1.01,4,3,5,6.48,6.37,4.02,8.728,3.9603960396039604,2.9702970297029703,4.9504950495049505
1.05,3,3,6,6.67,6.58,4.01,9.211,2.857142857142857,2.857142857142857,5.714285714285714
2.0,4,4,2,8.2,8.14,4.83,9.435,2.0,2.0,1.0
0.55,3,3,5,5.29,5.23,3.24,7.591,5.454545454545454,5.454545454545454,9.09090909090909
0.38,3,6,6,4.61,4.63,2.93,6.696,7.894736842105263,15.789473684210526,15.789473684210526
0.96,3,3,5,6.4,6.34,3.93,8.374,3.125,3.125,5.208333333333334
1.02,4,2,2,6.56,6.52,3.89,8.499,3.9215686274509802,1.9607843137254901,1.9607843137254901
0.33,4,6,6,4.41,4.44,2.7,6.361,12.121212121212121,18.18181818181818,18.18181818181818
0.7,2,6,4,5.59,5.57,3.55,7.658,2.857142857142857,8.571428571428571,5.714285714285714
0.38,4,2,3,4.79,4.75,2.81,6.847,10.526315789473685,5.2631578947368425,7.894736842105263
0.28,3,2,4,4.16,4.2,2.61,6.188,10.714285714285714,7.142857142857142,14.285714285714285
0.7,6,4,3,5.66,5.75,3.52,7.745,8.571428571428571,5.714285714285714,4.285714285714286
0.54,4,2,5,5.27,5.21,3.17,7.521,7.4074074074074066,3.7037037037037033,9.25925925925926
0.24,6,1,6,3.96,4.0,2.53,6.184,25.0,4.166666666666667,25.0
0.51,4,4,4,5.11,5.17,3.15,7.203,7.8431372549019605,7.8431372549019605,7.8431372549019605
0.9,4,3,4,6.16,6.14,3.83,8.484,4.444444444444445,3.333333333333333,4.444444444444445
0.38,3,1,3,4.69,4.73,2.88,6.738,7.894736842105263,2.6315789473684212,7.894736842105263
0.5,2,2,4,5.04,5.02,3.22,7.443,4.0,4.0,8.0
1.02,4,5,3,6.68,6.59,3.87,8.48,3.9215686274509802,4.901960784313726,2.941176470588235
1.33,4,5,3,7.04,6.98,4.34,8.896,3.007518796992481,3.7593984962406015,2.255639097744361
0.43,3,5,5,4.88,4.91,2.99,6.766,6.976744186046512,11.627906976744185,11.627906976744185
0.62,4,4,6,5.58,5.56,3.3,7.783,6.451612903225807,6.451612903225807,9.67741935483871
0.36,3,6,4,4.54,4.57,2.82,6.321,8.333333333333334,16.666666666666668,11.11111111111111
0.5,2,2,4,5.09,5.05,3.23,7.472,4.0,4.0,8.0
0.59,6,4,5,5.35,5.39,3.33,7.538,10.16949152542373,6.779661016949153,8.474576271186441
1.63,6,5,2,7.77,7.72,4.51,9.159,3.6809815950920246,3.067484662576687,1.2269938650306749
1.52,4,6,6,7.37,7.41,4.55,9.29,2.6315789473684212,3.9473684210526314,3.9473684210526314
1.19,3,2,4,6.87,6.93,4.17,8.977,2.5210084033613445,1.680672268907563,3.361344537815126
1.52,3,5,5,7.54,7.51,4.52,9.388,1.9736842105263157,3.289473684210526,3.289473684210526
0.51,6,2,3,5.19,5.24,3.13,7.23,11.76470588235294,3.9215686274509802,5.88235294117647
0.3,4,4,6,4.36,4.35,2.64,6.778,13.333333333333334,13.333333333333334,20.0
0.7,3,1,2,5.65,5.68,3.52,7.805,4.285714285714286,1.4285714285714286,2.857142857142857
0.77,6,3,5,5.79,5.86,3.66,8.117,7.792207792207792,3.896103896103896,6.4935064935064934
1.02,6,3,4,6.36,6.38,4.03,8.701,5.88235294117647,2.941176470588235,3.9215686274509802
0.23,3,3,4,3.93,3.97,2.43,6.211,13.043478260869565,13.043478260869565,17.391304347826086
1.97,6,5,4,7.9,8.01,5.0,9.763,3.0456852791878175,2.5380710659898478,2.030456852791878
0.41,3,4,5,4.8,4.78,2.94,6.868,7.317073170731708,9.75609756097561,12.195121951219512
2.11,4,6,2,8.43,8.39,4.91,9.59,1.8957345971563981,2.843601895734597,0.9478672985781991
1.01,2,3,5,6.32,6.35,4.01,8.854,1.9801980198019802,2.9702970297029703,4.9504950495049505
1.2,6,4,4,6.74,6.66,4.24,8.954,5.0,3.3333333333333335,3.3333333333333335
0.32,3,4,7,4.4,4.42,2.72,6.702,9.375,12.5,21.875
0.51,2,1,3,5.11,5.07,3.25,7.274,3.9215686274509802,1.9607843137254901,5.88235294117647
1.12,3,4,4,6.69,6.72,4.09,8.94,2.6785714285714284,3.571428571428571,3.571428571428571
0.33,3,3,7,4.46,4.47,2.76,6.845,9.09090909090909,9.09090909090909,21.21212121212121
1.9,3,6,2,8.0,8.06,4.89,9.406,1.5789473684210527,3.1578947368421053,1.0526315789473684
0.9,2,2,4,6.33,6.24,3.64,8.19,2.2222222222222223,2.2222222222222223,4.444444444444445
0.31,2,4,8,4.3,4.27,2.74,6.896,6.451612903225807,12.903225806451614,25.806451612903228
0.59,3,1,3,5.35,5.45,3.33,7.398,5.084745762711865,1.6949152542372883,5.084745762711865
0.97,3,5,2,6.37,6.32,3.91,8.214,3.0927835051546393,5.154639175257732,2.061855670103093
0.53,3,2,4,5.14,5.17,3.21,7.527,5.660377358490566,3.773584905660377,7.547169811320754
0.3,6,7,5,4.25,4.22,2.68,6.227,20.0,23.333333333333336,16.666666666666668
0.52,4,4,5,5.16,5.13,3.21,7.504,7.692307692307692,7.692307692307692,9.615384615384615
0.88,4,2,2,6.16,6.13,3.74,8.129,4.545454545454546,2.272727272727273,2.272727272727273
0.93,6,6,4,6.13,6.21,3.92,8.178,6.451612903225806,6.451612903225806,4.301075268817204
0.52,6,4,5,5.22,5.26,3.15,7.389,11.538461538461538,7.692307692307692,9.615384615384615
1.36,3,7,6,7.16,7.13,4.42,8.85,2.205882352941176,5.147058823529411,4.411764705882352
1.2,6,7,4,6.72,6.8,4.23,8.51,5.0,5.833333333333334,3.3333333333333335
0.9,1,6,3,6.03,6.0,3.95,7.963,1.1111111111111112,6.666666666666666,3.333333333333333
0.72,3,1,3,5.76,5.72,3.61,7.859,4.166666666666667,1.3888888888888888,4.166666666666667
1.21,6,7,4,6.79,6.83,4.25,8.341,4.958677685950414,5.785123966942149,3.3057851239669422
1.5,2,7,2,7.18,7.25,4.59,8.749,1.3333333333333333,4.666666666666667,1.3333333333333333
0.79,3,4,3,5.9,5.85,3.66,7.972,3.7974683544303796,5.063291139240506,3.7974683544303796
0.51,6,1,3,5.06,5.09,3.17,7.271,11.76470588235294,1.9607843137254901,5.88235294117647
0.31,3,4,6,4.37,4.41,2.69,6.532,9.67741935483871,12.903225806451614,19.35483870967742
0.42,4,1,5,4.83,4.8,3.0,6.947,9.523809523809524,2.380952380952381,11.904761904761905
0.41,4,1,5,4.77,4.8,2.9,6.984,9.75609756097561,2.4390243902439024,12.195121951219512
0.33,2,6,3,4.36,4.38,2.76,6.098,6.0606060606060606,18.18181818181818,9.09090909090909
0.9,6,4,4,6.2,6.25,3.71,8.317,6.666666666666666,4.444444444444445,4.444444444444445
1.2,2,7,4,6.67,6.62,4.23,8.528,1.6666666666666667,5.833333333333334,3.3333333333333335
0.75,3,3,7,5.88,5.94,3.59,8.573,4.0,4.0,9.333333333333334
1.2,4,7,2,6.85,6.79,4.21,8.238,3.3333333333333335,5.833333333333334,1.6666666666666667
1.01,3,4,4,6.42,6.35,4.02,8.704,2.9702970297029703,3.9603960396039604,3.9603960396039604
1.0,2,1,6,6.19,6.24,4.06,8.885,2.0,1.0,6.0
0.51,2,3,3,5.11,5.08,3.24,7.179,3.9215686274509802,5.88235294117647,5.88235294117647
0.46,3,1,5,5.02,5.06,3.04,7.514,6.521739130434782,2.1739130434782608,10.869565217391305
0.38,3,2,6,4.67,4.63,2.86,7.136,7.894736842105263,5.2631578947368425,15.789473684210526
0.78,4,6,3,5.93,5.87,3.65,7.778,5.128205128205128,7.692307692307692,3.846153846153846
0.9,1,2,3,6.12,6.04,3.89,8.476,1.1111111111111112,2.2222222222222223,3.333333333333333
0.71,3,3,2,5.78,5.81,3.52,7.737,4.225352112676057,4.225352112676057,2.8169014084507045
1.3,3,5,4,7.0,6.96,4.39,8.592,2.3076923076923075,3.846153846153846,3.0769230769230766
0.52,2,3,3,5.07,4.96,3.2,7.213,3.846153846153846,5.769230769230769,5.769230769230769
0.68,4,4,3,5.66,5.62,3.49,7.467,5.88235294117647,5.88235294117647,4.411764705882352
0.23,6,1,6,4.02,4.07,2.45,6.17,26.08695652173913,4.3478260869565215,26.08695652173913
1.01,2,1,7,6.31,6.34,3.99,9.265,1.9801980198019802,0.9900990099009901,6.930693069306931
1.13,3,4,4,6.61,6.65,4.16,8.838,2.6548672566371683,3.5398230088495577,3.5398230088495577
0.32,6,1,3,4.38,4.43,2.74,6.33,18.75,3.125,9.375
0.3,6,3,2,4.22,4.33,2.66,5.976,20.0,10.0,6.666666666666667
0.93,3,5,4,6.3,6.26,3.86,8.347,3.225806451612903,5.376344086021505,4.301075268817204
0.27,3,4,5,4.16,4.19,2.6,6.267,11.11111111111111,14.814814814814813,18.51851851851852
0.41,3,3,6,4.81,4.86,2.93,7.017,7.317073170731708,7.317073170731708,14.634146341463415
0.41,3,2,3,4.73,4.78,2.98,6.673,7.317073170731708,4.878048780487805,7.317073170731708
2.1,1,4,2,8.09,7.98,5.21,9.386,0.47619047619047616,1.9047619047619047,0.9523809523809523
1.09,4,5,4,6.63,6.53,4.1,8.698,3.6697247706422016,4.587155963302752,3.6697247706422016
0.84,1,2,2,5.92,5.84,3.79,7.681,1.1904761904761905,2.380952380952381,2.380952380952381
1.22,3,5,3,6.87,6.81,4.25,8.762,2.459016393442623,4.098360655737705,2.459016393442623
0.31,2,4,5,4.28,4.33,2.72,6.438,6.451612903225807,12.903225806451614,16.129032258064516
0.32,3,1,6,4.41,4.46,2.71,6.783,9.375,3.125,18.75
2.19,2,6,2,8.23,8.19,5.23,9.372,0.9132420091324202,2.73972602739726,0.9132420091324202
0.45,3,6,5,4.95,4.99,3.06,6.715,6.666666666666666,13.333333333333332,11.11111111111111
1.05,3,4,5,6.54,6.59,4.01,8.926,2.857142857142857,3.8095238095238093,4.761904761904762
0.32,6,2,8,4.39,4.43,2.73,7.066,18.75,6.25,25.0
0.4,4,1,3,4.72,4.69,2.96,6.782,10.0,2.5,7.5
0.71,3,6,7,5.66,5.69,3.55,7.847,4.225352112676057,8.450704225352114,9.859154929577466
1.7,6,3,2,7.54,7.57,4.79,9.314,3.5294117647058822,1.7647058823529411,1.1764705882352942
0.31,4,2,7,4.3,4.31,2.7,6.782,12.903225806451614,6.451612903225807,22.580645161290324
1.5,6,6,2,7.24,7.15,4.54,8.875,4.0,4.0,1.3333333333333333
0.53,3,2,4,5.2,5.23,3.2,7.527,5.660377358490566,3.773584905660377,7.547169811320754
0.9,6,5,4,6.11,6.17,3.85,8.336,6.666666666666666,5.555555555555555,4.444444444444445
0.35,3,6,3,4.56,4.51,2.78,6.407,8.571428571428571,17.142857142857142,8.571428571428571
1.05,6,6,3,6.46,6.43,4.09,8.365,5.714285714285714,5.714285714285714,2.857142857142857
0.32,6,6,2,4.41,4.34,2.76,6.174,18.75,18.75,6.25
1.01,6,3,3,6.38,6.29,4.02,8.515,5.9405940594059405,2.9702970297029703,2.9702970297029703
0.9,3,4,2,6.11,6.15,3.85,8.248,3.333333333333333,4.444444444444445,2.2222222222222223
1.0,6,4,4,6.37,6.29,4.01,8.631,6.0,4.0,4.0
1.13,3,5,4,6.68,6.65,4.13,8.457,2.6548672566371683,4.424778761061948,3.5398230088495577
1.52,6,3,4,7.31,7.36,4.61,9.658,3.9473684210526314,1.9736842105263157,2.6315789473684212
1.44,4,3,3,7.2,7.14,4.51,9.175,2.7777777777777777,2.0833333333333335,2.0833333333333335
0.27,3,1,6,4.15,4.13,2.57,6.683,11.11111111111111,3.7037037037037033,22.22222222222222
0.75,3,5,6,5.83,5.85,3.62,8.004,4.0,6.666666666666667,8.0
0.36,3,2,6,4.59,4.63,2.8,6.878,8.333333333333334,5.555555555555555,16.666666666666668
0.82,3,3,4,5.96,5.99,3.7,8.165,3.658536585365854,3.658536585365854,4.878048780487805
1.09,4,1,2,6.81,6.7,4.01,8.399,3.6697247706422016,0.9174311926605504,1.8348623853211008
0.61,3,4,8,5.42,5.46,3.39,7.886,4.918032786885246,6.557377049180328,13.114754098360656
0.73,4,7,4,5.77,5.71,3.6,7.411,5.47945205479452,9.589041095890412,5.47945205479452
0.7,2,2,2,5.81,5.89,3.41,7.715,2.857142857142857,2.857142857142857,2.857142857142857
1.43,6,5,3,7.23,7.29,4.48,9.066,4.195804195804196,3.4965034965034967,2.097902097902098
0.36,3,1,4,4.56,4.6,2.82,6.686,8.333333333333334,2.7777777777777777,11.11111111111111
0.9,2,2,2,6.07,6.11,3.89,8.056,2.2222222222222223,2.2222222222222223,2.2222222222222223
1.75,4,6,3,7.83,7.79,4.75,8.942,2.2857142857142856,3.4285714285714284,1.7142857142857142
1.19,2,7,5,6.78,6.74,4.3,8.503,1.680672268907563,5.882352941176471,4.201680672268908
0.9,4,5,4,6.17,6.13,3.86,8.245,4.444444444444445,5.555555555555555,4.444444444444445
0.7,6,5,6,5.63,5.65,3.53,7.847,8.571428571428571,7.142857142857143,8.571428571428571
1.2,3,7,2,6.97,6.94,4.11,8.414,2.5,5.833333333333334,1.6666666666666667
0.34,6,3,2,4.45,4.47,2.81,6.103,17.64705882352941,8.823529411764705,5.88235294117647
1.55,4,5,4,7.5,7.46,4.54,9.38,2.5806451612903225,3.225806451612903,2.5806451612903225
0.73,3,3,7,5.8,5.78,3.58,8.292,4.109589041095891,4.109589041095891,9.589041095890412
0.51,3,2,2,5.15,5.12,3.21,7.215,5.88235294117647,3.9215686274509802,3.9215686274509802
0.3,3,4,5,4.29,4.32,2.69,6.405,10.0,13.333333333333334,16.666666666666668
0.73,6,4,5,5.75,5.8,3.58,7.946,8.219178082191782,5.47945205479452,6.8493150684931505
1.5,2,4,2,7.15,7.22,4.58,8.884,1.3333333333333333,2.6666666666666665,1.3333333333333333
0.52,2,3,5,5.27,5.34,3.11,7.374,3.846153846153846,5.769230769230769,9.615384615384615
1.06,3,6,2,6.48,6.5,4.07,8.432,2.830188679245283,5.660377358490566,1.8867924528301885
0.38,3,2,3,4.67,4.69,2.89,6.784,7.894736842105263,5.2631578947368425,7.894736842105263
0.59,4,5,7,5.36,5.38,3.33,7.541,6.779661016949153,8.474576271186441,11.864406779661017
0.72,6,1,2,5.87,5.82,3.47,7.662,8.333333333333334,1.3888888888888888,2.7777777777777777
0.33,3,3,6,4.44,4.49,2.74,6.697,9.09090909090909,9.09090909090909,18.18181818181818
1.06,3,6,4,6.55,6.59,4.01,8.587,2.830188679245283,5.660377358490566,3.773584905660377
2.09,6,5,3,8.23,8.3,5.05,9.82,2.870813397129187,2.3923444976076556,1.4354066985645935
1.65,3,2,2,7.63,7.69,4.71,9.292,1.8181818181818183,1.2121212121212122,1.2121212121212122
0.36,3,3,6,4.58,4.61,2.82,6.798,8.333333333333334,8.333333333333334,16.666666666666668
0.7,4,3,3,5.75,5.69,3.49,7.793,5.714285714285714,4.285714285714286,4.285714285714286
0.97,4,3,6,6.53,6.49,3.78,8.82,4.123711340206186,3.0927835051546393,6.185567010309279
0.53,4,5,2,5.16,5.18,3.23,6.923,7.547169811320754,9.433962264150942,3.773584905660377
0.9,2,4,3,6.05,6.08,3.87,8.225,2.2222222222222223,4.444444444444445,3.333333333333333
0.4,4,1,3,4.74,4.71,2.88,6.782,10.0,2.5,7.5
0.59,6,3,4,5.32,5.39,3.37,7.391,10.16949152542373,5.084745762711865,6.779661016949153
0.4,6,2,3,4.7,4.75,2.85,6.579,15.0,5.0,7.5
1.0,2,4,4,6.51,6.57,3.88,8.66,2.0,4.0,4.0
1.59,6,7,5,7.49,7.54,4.56,9.05,3.773584905660377,4.40251572327044,3.144654088050314
1.0,2,5,3,6.33,6.3,4.02,8.474,2.0,5.0,3.0
1.11,2,1,2,6.76,6.83,3.96,8.419,1.8018018018018016,0.9009009009009008,1.8018018018018016
0.32,2,1,3,4.34,4.37,2.75,6.261,6.25,3.125,9.375
1.2,6,1,3,6.75,6.69,4.25,8.76,5.0,0.8333333333333334,2.5
0.91,2,7,4,6.12,6.09,3.92,7.956,2.1978021978021975,7.692307692307692,4.395604395604395
0.55,4,2,3,5.29,5.24,3.22,7.506,7.2727272727272725,3.6363636363636362,5.454545454545454
1.53,3,3,5,7.38,7.46,4.56,9.655,1.9607843137254901,1.9607843137254901,3.2679738562091503
1.51,4,5,1,7.39,7.34,4.56,8.706,2.6490066225165565,3.3112582781456954,0.6622516556291391
0.9,2,4,2,6.34,6.39,3.72,8.092,2.2222222222222223,4.444444444444445,2.2222222222222223
2.01,4,7,4,8.13,8.07,4.98,9.516,1.9900497512437814,3.4825870646766175,1.9900497512437814
2.11,3,6,4,8.29,8.22,4.98,9.712,1.4218009478672986,2.843601895734597,1.8957345971563981
1.01,6,5,2,6.62,6.58,3.89,8.339,5.9405940594059405,4.9504950495049505,1.9801980198019802
0.34,4,5,6,4.5,4.46,2.75,6.78,11.76470588235294,14.705882352941176,17.64705882352941
0.9,1,4,1,6.05,5.99,3.92,7.57,1.1111111111111112,4.444444444444445,1.1111111111111112
0.57,3,1,5,5.36,5.41,3.34,7.571,5.2631578947368425,1.7543859649122808,8.771929824561404
0.44,6,1,3,4.79,4.86,3.0,6.697,13.636363636363637,2.272727272727273,6.818181818181818
1.03,3,3,4,6.6,6.69,3.93,8.786,2.912621359223301,2.912621359223301,3.883495145631068
0.57,2,2,2,5.24,5.26,3.35,7.14,3.5087719298245617,3.5087719298245617,3.5087719298245617
0.54,3,4,5,5.23,5.19,3.24,7.473,5.555555555555555,7.4074074074074066,9.25925925925926
1.01,2,4,5,6.32,6.37,4.04,8.779,1.9801980198019802,3.9603960396039604,4.9504950495049505
1.27,3,4,5,7.09,7.06,4.22,9.152,2.3622047244094486,3.149606299212598,3.937007874015748
0.39,4,2,6,4.69,4.65,2.94,7.162,10.256410256410255,5.128205128205128,15.384615384615383
0.44,6,7,5,4.83,4.9,3.01,6.542,13.636363636363637,15.909090909090908,11.363636363636363
1.01,6,2,3,6.57,6.59,3.88,8.631,5.9405940594059405,1.9801980198019802,2.9702970297029703
1.51,2,6,4,7.23,7.27,4.56,9.073,1.3245033112582782,3.9735099337748343,2.6490066225165565
0.56,6,4,5,5.35,5.37,3.23,7.43,10.714285714285714,7.142857142857142,8.928571428571427
0.41,6,6,6,4.77,4.82,2.94,6.698,14.634146341463415,14.634146341463415,14.634146341463415
0.41,4,1,5,4.79,4.77,2.9,6.937,9.75609756097561,2.4390243902439024,12.195121951219512
0.4,2,1,3,4.69,4.66,2.98,6.782,5.0,2.5,7.5
0.41,3,2,6,4.78,4.81,2.93,7.008,7.317073170731708,4.878048780487805,14.634146341463415
0.31,4,3,4,4.33,4.31,2.67,6.687,12.903225806451614,9.67741935483871,12.903225806451614
0.71,6,4,4,5.7,5.64,3.53,7.756,8.450704225352114,5.633802816901409,5.633802816901409
0.57,3,2,4,5.34,5.29,3.3,7.582,5.2631578947368425,3.5087719298245617,7.017543859649123
0.31,4,5,5,4.36,4.32,2.71,6.548,12.903225806451614,16.129032258064516,16.129032258064516
0.91,4,5,3,6.22,6.26,3.8,8.153,4.395604395604395,5.4945054945054945,3.2967032967032965
0.8,4,3,3,5.97,5.94,3.66,7.969,5.0,3.75,3.75
0.85,6,6,4,6.1,6.16,3.68,8.029,7.0588235294117645,7.0588235294117645,4.705882352941177
1.27,6,3,4,6.97,7.01,4.24,9.097,4.724409448818897,2.3622047244094486,3.149606299212598
0.41,3,7,5,4.75,4.72,2.97,6.721,7.317073170731708,17.073170731707318,12.195121951219512
1.02,4,5,2,6.46,6.51,3.95,8.345,3.9215686274509802,4.901960784313726,1.9607843137254901
0.7,3,3,3,5.72,5.78,3.52,7.678,4.285714285714286,4.285714285714286,4.285714285714286
0.9,2,4,2,6.12,6.08,3.91,8.085,2.2222222222222223,4.444444444444445,2.2222222222222223
1.05,3,4,5,6.51,6.55,4.0,8.99,2.857142857142857,3.8095238095238093,4.761904761904762
0.38,3,6,5,4.66,4.7,2.88,6.555,7.894736842105263,15.789473684210526,13.157894736842104
1.14,6,6,3,6.66,6.72,4.19,8.485,5.2631578947368425,5.2631578947368425,2.6315789473684212
1.26,4,2,6,6.99,7.03,4.24,9.593,3.1746031746031744,1.5873015873015872,4.761904761904762
2.01,4,5,3,8.26,8.21,4.79,9.698,1.9900497512437814,2.4875621890547266,1.492537313432836
0.7,6,2,2,5.64,5.6,3.56,7.764,8.571428571428571,2.857142857142857,2.857142857142857
1.0,2,4,4,6.32,6.28,4.01,8.61,2.0,4.0,4.0
1.0,4,1,2,6.3,6.23,3.94,8.146,4.0,1.0,2.0
1.18,3,1,5,6.74,6.79,4.22,9.181,2.5423728813559325,0.8474576271186441,4.237288135593221
0.51,3,1,5,5.14,5.1,3.21,7.472,5.88235294117647,1.9607843137254901,9.803921568627452
0.72,3,7,7,5.71,5.76,3.58,7.668,4.166666666666667,9.722222222222223,9.722222222222223
0.32,3,1,4,4.4,4.43,2.73,6.395,9.375,3.125,12.5
0.58,3,1,4,5.38,5.35,3.32,7.593,5.172413793103448,1.7241379310344829,6.8965517241379315
0.41,2,4,7,4.72,4.74,3.01,6.738,4.878048780487805,9.75609756097561,17.073170731707318
1.02,1,2,3,6.29,6.21,4.15,8.476,0.9803921568627451,1.9607843137254901,2.941176470588235
1.02,6,1,4,6.36,6.41,3.99,8.827,5.88235294117647,0.9803921568627451,3.9215686274509802
0.5,6,3,2,5.08,5.14,3.18,6.905,12.0,6.0,4.0
1.5,6,2,2,7.17,7.23,4.61,9.281,4.0,1.3333333333333333,1.3333333333333333
0.7,6,5,3,5.81,5.84,3.41,7.814,8.571428571428571,7.142857142857143,4.285714285714286
0.35,3,1,3,4.57,4.59,2.78,6.503,8.571428571428571,2.857142857142857,8.571428571428571
1.02,3,2,5,6.46,6.5,4.02,9.066,2.941176470588235,1.9607843137254901,4.901960784313726
0.91,6,2,3,6.1,6.18,3.81,8.404,6.593406593406593,2.1978021978021975,3.2967032967032965
0.3,3,1,5,4.27,4.29,2.65,6.542,10.0,3.3333333333333335,16.666666666666668
0.74,3,1,4,5.81,5.86,3.6,8.124,4.054054054054054,1.3513513513513513,5.405405405405405
1.01,6,3,3,6.41,6.44,3.98,8.591,5.9405940594059405,2.9702970297029703,2.9702970297029703
0.7,6,6,6,5.6,5.75,3.54,7.781,8.571428571428571,8.571428571428571,8.571428571428571
1.11,4,6,4,6.64,6.59,4.17,8.465,3.603603603603603,5.405405405405405,3.603603603603603
1.11,3,3,7,6.62,6.69,4.13,9.469,2.7027027027027026,2.7027027027027026,6.306306306306306
0.36,4,4,5,4.55,4.5,2.82,6.837,11.11111111111111,11.11111111111111,13.88888888888889
1.07,3,4,6,6.48,6.55,4.07,9.016,2.803738317757009,3.7383177570093458,5.607476635514018
0.49,2,3,5,5.08,5.18,3.04,7.165,4.081632653061225,6.122448979591836,10.204081632653061
0.41,6,2,2,4.72,4.75,2.95,6.458,14.634146341463415,4.878048780487805,4.878048780487805
0.52,6,4,4,5.23,5.27,3.16,7.277,11.538461538461538,7.692307692307692,7.692307692307692
1.51,4,3,4,7.31,7.39,4.55,9.57,2.6490066225165565,1.9867549668874172,2.6490066225165565
1.01,4,2,3,6.57,6.54,3.86,8.618,3.9603960396039604,1.9801980198019802,2.9702970297029703
0.41,3,3,5,4.79,4.77,2.93,6.981,7.317073170731708,7.317073170731708,12.195121951219512
0.33,3,4,7,4.46,4.49,2.76,6.731,9.09090909090909,12.121212121212121,21.21212121212121
0.76,3,1,3,5.84,5.86,3.65,8.025,3.9473684210526314,1.3157894736842106,3.9473684210526314
2.01,4,6,3,8.21,8.15,4.92,9.599,1.9900497512437814,2.985074626865672,1.492537313432836
